siteID,year,species,count,status
193,1991.0,Black-capped Chickadee,2.5,breeder
193,1991.0,American Redstart,2.5,breeder
193,1991.0,Chipping Sparrow,2.5,breeder
193,1991.0,Blue-gray Gnatcatcher,2.0,breeder
193,1991.0,Blue-winged Warbler,2.0,breeder
193,1991.0,Black-throated Green Warbler,2.0,breeder
193,1991.0,Brown-headed Cowbird,2.0,breeder
193,1991.0,Northern Oriole,2.0,breeder
193,1991.0,Red-bellied Woodpecker,1.5,breeder
193,1991.0,Hairy Woodpecker,1.5,breeder
193,1991.0,Eastern Phoebe,1.5,breeder
193,1991.0,Eastern Bluebird,1.5,breeder
193,1991.0,Rufous-sided Towhee,1.5,breeder
193,1991.0,Mallard,1.0,breeder
193,1991.0,Ruffed Grouse,1.0,breeder
193,1991.0,Wild Turkey,1.0,breeder
193,1991.0,Mourning Dove,1.0,breeder
193,1991.0,Ruby-throated Hummingbird,1.0,breeder
193,1991.0,Downy Woodpecker,1.0,breeder
193,1991.0,Pileated Woodpecker,1.0,breeder
193,1991.0,Acadian Flycatcher,1.0,breeder
193,1991.0,Eastern Kingbird,1.0,breeder
193,1991.0,American Crow,1.0,breeder
193,1991.0,Brown Creeper,1.0,breeder
193,1991.0,American Robin,1.0,breeder
193,1991.0,Cedar Waxwing,1.0,breeder
193,1991.0,Solitary Vireo,1.0,breeder
193,1991.0,Black-throated Blue Warbler,1.0,breeder
193,1991.0,Northern Cardinal,1.0,breeder
193,1991.0,Rose-breasted Grosbeak,1.0,breeder
193,1991.0,Indigo Bunting,1.0,breeder
193,1991.0,Red-winged Blackbird,1.0,breeder
193,1991.0,Common Grackle,1.0,breeder
193,1991.0,Prairie Warbler,0.5,breeder
193,1991.0,Field Sparrow,0.5,breeder
193,1991.0,Great Blue Heron,,visitor
193,1991.0,Wood Duck,,visitor
193,1991.0,Belted Kingfisher,,visitor
193,1991.0,Tree Swallow,,visitor
193,1991.0,Barn Swallow,,visitor
193,1991.0,House Wren,,visitor
193,1991.0,European Starling,,visitor
193,1991.0,Brewster's Warbler,,visitor
193,1991.0,Yellow Warbler,,visitor
193,1991.0,Blackburnian Warbler,,visitor
193,1991.0,Dark-eyed Junco,,visitor
194,1991.0,Gray Catbird,6.5,breeder
194,1991.0,House Wren,4.0,breeder
194,1991.0,Red-eyed Vireo,3.5,breeder
194,1991.0,Wood Thrush,3.0,breeder
194,1991.0,Tufted Titmouse,2.0,breeder
194,1991.0,Downy Woodpecker,1.0,breeder
194,1991.0,Blue Jay,1.0,breeder
194,1991.0,Black-capped Chickadee,1.0,breeder
194,1991.0,Veery,1.0,breeder
194,1991.0,Common Yellowthroat,1.0,breeder
194,1991.0,Northern Cardinal,1.0,breeder
194,1991.0,Rufous-sided Towhee,1.0,breeder
194,1991.0,American Crow,0.5,breeder
194,1991.0,Brown Thrasher,0.5,breeder
194,1991.0,White-eyed Vireo,+,breeder
194,1991.0,Red-bellied Woodpecker,,visitor
194,1991.0,Hairy Woodpecker,,visitor
194,1991.0,Eastern Wood-Pewee,,visitor
194,1991.0,Great Crested Flycatcher,,visitor
194,1991.0,Northern Oriole,,visitor
8,1991.0,Yellow Warbler,12.0,breeder
8,1991.0,American Robin,8.0,breeder
8,1991.0,Wood Thrush,6.0,breeder
8,1991.0,Gray Catbird,5.0,breeder
8,1991.0,Song Sparrow,5.0,breeder
8,1991.0,Common Yellowthroat,4.0,breeder
8,1991.0,Northern Oriole,4.0,breeder
8,1991.0,Red-eyed Vireo,3.0,breeder
8,1991.0,Northern Cardinal,3.0,breeder
8,1991.0,Red-winged Blackbird,3.0,breeder
8,1991.0,Common Grackle,3.0,breeder
8,1991.0,Mourning Dove,2.0,breeder
8,1991.0,Eastern Wood-Pewee,2.0,breeder
8,1991.0,Black-capped Chickadee,2.0,breeder
8,1991.0,House Wren,2.0,breeder
8,1991.0,Veery,2.0,breeder
8,1991.0,Cedar Waxwing,2.0,breeder
8,1991.0,American Redstart,2.0,breeder
8,1991.0,Rose-breasted Grosbeak,2.0,breeder
8,1991.0,Northern Flicker,1.0,breeder
8,1991.0,Willow Flycatcher,1.0,breeder
8,1991.0,Least Flycatcher,1.0,breeder
8,1991.0,Tree Swallow,1.0,breeder
8,1991.0,European Starling,1.0,breeder
8,1991.0,Warbling Vireo,1.0,breeder
8,1991.0,Ovenbird,1.0,breeder
8,1991.0,Chipping Sparrow,1.0,breeder
8,1991.0,Brown-headed Cowbird,1.0,breeder
8,1991.0,House Finch,1.0,breeder
8,1991.0,Ruffed Grouse,,visitor
8,1991.0,Ruby-throated Hummingbird,,visitor
8,1991.0,Red-bellied Woodpecker,,visitor
8,1991.0,Downy Woodpecker,,visitor
8,1991.0,Great Crested Flycatcher,,visitor
8,1991.0,Purple Martin,,visitor
8,1991.0,Blue Jay,,visitor
8,1991.0,Tufted Titmouse,,visitor
8,1991.0,White-breasted Nuthatch,,visitor
8,1991.0,Carolina Wren,,visitor
8,1991.0,Yellow-throated Vireo,,visitor
8,1991.0,Black-and-white Warbler,,visitor
8,1991.0,Scarlet Tanager,,visitor
8,1991.0,American Goldfinch,,visitor
8,1991.0,House Sparrow,,visitor
195,1991.0,Wood Thrush,11.0,breeder
195,1991.0,Red-eyed Vireo,6.5,breeder
195,1991.0,Tufted Titmouse,6.0,breeder
195,1991.0,Eastern Wood-Pewee,5.0,breeder
195,1991.0,Acadian Flycatcher,4.5,breeder
195,1991.0,White-breasted Nuthatch,4.5,breeder
195,1991.0,Downy Woodpecker,4.0,breeder
195,1991.0,Scarlet Tanager,4.0,breeder
195,1991.0,Red-bellied Woodpecker,3.5,breeder
195,1991.0,Northern Flicker,3.0,breeder
195,1991.0,Blue Jay,3.0,breeder
195,1991.0,Carolina Chickadee,3.0,breeder
195,1991.0,American Robin,3.0,breeder
195,1991.0,Hooded Warbler,3.0,breeder
195,1991.0,Northern Cardinal,3.0,breeder
195,1991.0,Brown-headed Cowbird,30,breeder
195,1991.0,Hairy Woodpecker,2.0,breeder
195,1991.0,Great Crested Flycatcher,2.0,breeder
195,1991.0,Carolina Wren,2.0,breeder
195,1991.0,Kentucky Warbler,2.0,breeder
195,1991.0,Rose-breasted Grosbeak,1.5,breeder
195,1991.0,Yellow-billed Cuckoo,1.0,breeder
195,1991.0,Pileated Woodpecker,1.0,breeder
195,1991.0,Yellow-throated Vireo,1.0,breeder
195,1991.0,Cerulean Warbler,1.0,breeder
195,1991.0,Louisiana Waterthrush,1.0,breeder
195,1991.0,Summer Tanager,1.0,breeder
195,1991.0,Red-tailed Hawk,,visitor
195,1991.0,Ruby-throated Hummingbird,,visitor
195,1991.0,Ovenbird,,visitor
195,1991.0,Rufous-sided Towhee,,visitor
196,1991.0,Blue-gray Gnatcatcher,5.5,breeder
196,1991.0,House Wren,5.0,breeder
196,1991.0,American Redstart,5.0,breeder
196,1991.0,Prothonotary Warbler,5.0,breeder
196,1991.0,Red-eyed Vireo,4.5,breeder
196,1991.0,Great Crested Flycatcher,4.0,breeder
196,1991.0,Brown Creeper,3.5,breeder
196,1991.0,Cerulean Warbler,3.5,breeder
196,1991.0,Song Sparrow,3.5,breeder
196,1991.0,Eastern Wood-Pewee,3.0,breeder
196,1991.0,Acadian Flycatcher,3.0,breeder
196,1991.0,American Robin,3.0,breeder
196,1991.0,Yellow-throated Vireo,3.0,breeder
196,1991.0,Yellow Warbler,3.0,breeder
196,1991.0,Red-winged Blackbird,3.0,breeder
196,1991.0,Red-bellied Woodpecker,2.0,breeder
196,1991.0,Downy Woodpecker,2.0,breeder
196,1991.0,Tufted Titmouse,2.0,breeder
196,1991.0,White-breasted Nuthatch,2.0,breeder
196,1991.0,Tree Swallow,1.5,breeder
196,1991.0,Yellow-billed Cuckoo,1.0,breeder
196,1991.0,Hairy Woodpecker,1.0,breeder
196,1991.0,Northern Flicker,1.0,breeder
196,1991.0,Least Flycatcher,1.0,breeder
196,1991.0,Black-capped Chickadee,1.0,breeder
196,1991.0,Warbling Vireo,1.0,breeder
196,1991.0,Northern Cardinal,1.0,breeder
196,1991.0,Rose-breasted Grosbeak,1.0,breeder
196,1991.0,Brown-headed Cowbird,1.0,breeder
196,1991.0,Gray Catbird,0.5,breeder
196,1991.0,Northern Oriole,0.5,breeder
196,1991.0,Great Blue Heron,,visitor
196,1991.0,Canada Goose,,visitor
196,1991.0,Mallard,,visitor
196,1991.0,Blue-winged Teal,,visitor
196,1991.0,Wood Duck,,visitor
196,1991.0,Bald Eagle,,visitor
196,1991.0,Cooper's Hawk,,visitor
196,1991.0,Mourning Dove,,visitor
196,1991.0,Black-billed Cuckoo,,visitor
196,1991.0,Ruby-throated Hummingbird,,visitor
196,1991.0,Blue Jay,,visitor
196,1991.0,American Crow,,visitor
196,1991.0,Eastern Bluebird,,visitor
196,1991.0,Wood Thrush,,visitor
196,1991.0,Veery,,visitor
196,1991.0,Cedar Waxwing,,visitor
196,1991.0,European Starling,,visitor
196,1991.0,Blue-winged Warbler,,visitor
196,1991.0,Common Grackle,,visitor
196,1991.0,Scarlet Tanager,,visitor
196,1991.0,American Goldfinch,,visitor
102,1991.0,American Robin,19.5,breeder
102,1991.0,House Wren,11.0,breeder
102,1991.0,Song Sparrow,9.0,breeder
102,1991.0,Gray Catbird,8.0,breeder
102,1991.0,Northern Cardinal,7.5,breeder
102,1991.0,Northern Oriole,6.0,breeder
102,1991.0,Eastern Wood-Pewee,5.0,breeder
102,1991.0,Wood Thrush,5.0,breeder
102,1991.0,Warbling Vireo,5.0,breeder
102,1991.0,Common Grackle,5.0,breeder
102,1991.0,Mourning Dove,4.0,breeder
102,1991.0,Brown-headed Cowbird,4.0,breeder
102,1991.0,White-breasted Nuthatch,3.0,breeder
102,1991.0,Red-eyed Vireo,3.0,breeder
102,1991.0,Rose-breasted Grosbeak,3.0,breeder
102,1991.0,Red-winged Blackbird,3.0,breeder
102,1991.0,Downy Woodpecker,2.5,breeder
102,1991.0,Northern Flicker,2.5,breeder
102,1991.0,Blue Jay,2.5,breeder
102,1991.0,Tufted Titmouse,2.5,breeder
102,1991.0,Indigo Bunting,2.5,breeder
102,1991.0,Black-capped Chickadee,2.0,breeder
102,1991.0,Carolina Wren,2.0,breeder
102,1991.0,Cedar Waxwing,2.0,breeder
102,1991.0,European Starling,2.0,breeder
102,1991.0,American Goldfinch,2.0,breeder
102,1991.0,Ruby-throated Hummingbird,1.5,breeder
102,1991.0,Red-headed Woodpecker,1.0,breeder
102,1991.0,Red-bellied Woodpecker,1.0,breeder
102,1991.0,Hairy Woodpecker,1.0,breeder
102,1991.0,Great Crested Flycatcher,1.0,breeder
102,1991.0,Great Horned Owl,0.5,breeder
102,1991.0,Tree Swallow,0.5,breeder
102,1991.0,Yellow Warbler,0.5,breeder
102,1991.0,Eastern Kingbird,+,breeder
102,1991.0,Yellow-billed Cuckoo,,visitor
102,1991.0,Blue-gray Gnatcatcher,,visitor
102,1991.0,American Redstart,,visitor
102,1991.0,Scarlet Tanager,,visitor
102,1991.0,Chipping Sparrow,,visitor
102,1991.0,Orchard Oriole,,visitor
102,1991.0,House Finch,,visitor
197,1991.0,Red-winged Blackbird,4.0,breeder
197,1991.0,Eastern Kingbird,3.5,breeder
197,1991.0,Tree Swallow,3.5,breeder
197,1991.0,Chipping Sparrow,2.0,breeder
197,1991.0,House Wren,1.0,breeder
197,1991.0,Field Sparrow,1.0,breeder
197,1991.0,Northern Oriole,0.5,breeder
197,1991.0,Killdeer,,visitor
197,1991.0,Mourning Dove,,visitor
197,1991.0,Eastern Wood-Pewee,,visitor
197,1991.0,Eastern Bluebird,,visitor
197,1991.0,Brown Thrasher,,visitor
197,1991.0,European Starling,,visitor
197,1991.0,Song Sparrow,,visitor
197,1991.0,Common Grackle,,visitor
198,1991.0,Red-winged Blackbird,180,breeder
198,1991.0,Song Sparrow,14.0,breeder
198,1991.0,House Wren,11.5,breeder
198,1991.0,Yellow Warbler,9.5,breeder
198,1991.0,Eastern Wood-Pewee,9.0,breeder
198,1991.0,Tree Swallow,7.0,breeder
198,1991.0,Common Yellowthroat,7.0,breeder
198,1991.0,Northern Oriole,6.0,breeder
198,1991.0,European Starling,5.5,breeder
198,1991.0,Eastern Kingbird,5.0,breeder
198,1991.0,Common Grackle,4.5,breeder
198,1991.0,Brown-headed Cowbird,3.5,breeder
198,1991.0,Red-eyed Vireo,3.0,breeder
198,1991.0,Field Sparrow,2.5,breeder
198,1991.0,Downy Woodpecker,2.0,breeder
198,1991.0,Great Crested Flycatcher,2.0,breeder
198,1991.0,American Goldfinch,2.0,breeder
198,1991.0,Northern Flicker,1.5,breeder
198,1991.0,Black-capped Chickadee,1.5,breeder
198,1991.0,American Woodcock,1.0,breeder
198,1991.0,Hairy Woodpecker,1.0,breeder
198,1991.0,Blue Jay,1.0,breeder
198,1991.0,Gray Catbird,1.0,breeder
198,1991.0,Warbling Vireo,1.0,breeder
198,1991.0,Rufous-sided Towhee,1.0,breeder
198,1991.0,Great Horned Owl,+,breeder
198,1991.0,Common Snipe,,visitor
198,1991.0,Mourning Dove,,visitor
198,1991.0,Black-billed Cuckoo,,visitor
198,1991.0,Alder Flycatcher,,visitor
198,1991.0,Willow Flycatcher,,visitor
198,1991.0,Least Flycatcher,,visitor
198,1991.0,Carolina Wren,,visitor
198,1991.0,Veery,,visitor
198,1991.0,American Robin,,visitor
198,1991.0,Brown Thrasher,,visitor
198,1991.0,Cedar Waxwing,,visitor
198,1991.0,Chestnut-sided Warbler,,visitor
198,1991.0,Blackburnian Warbler,,visitor
198,1991.0,American Redstart,,visitor
198,1991.0,Ovenbird,,visitor
198,1991.0,Mourning Warbler,,visitor
198,1991.0,Canada Warbler,,visitor
198,1991.0,Scarlet Tanager,,visitor
198,1991.0,Northern Cardinal,,visitor
198,1991.0,Rose-breasted Grosbeak,,visitor
198,1991.0,Indigo Bunting,,visitor
198,1991.0,Chipping Sparrow,,visitor
199,1991.0,Red-winged Blackbird,28.0,breeder
199,1991.0,Song Sparrow,19.5,breeder
199,1991.0,Eastern Wood-Pewee,14.5,breeder
199,1991.0,House Wren,12.5,breeder
199,1991.0,Yellow Warbler,11.5,breeder
199,1991.0,Common Yellowthroat,9.0,breeder
199,1991.0,Tree Swallow,8.0,breeder
199,1991.0,Eastern Kingbird,7.5,breeder
199,1991.0,European Starling,7.5,breeder
199,1991.0,Warbling Vireo,5.5,breeder
199,1991.0,Common Grackle,5.5,breeder
199,1991.0,Northern Oriole,5.5,breeder
199,1991.0,Least Flycatcher,4.0,breeder
199,1991.0,American Goldfinch,4.0,breeder
199,1991.0,Black-capped Chickadee,3.0,breeder
199,1991.0,American Redstart,3.0,breeder
199,1991.0,Brown-headed Cowbird,3.0,breeder
199,1991.0,Downy Woodpecker,2.5,breeder
199,1991.0,Great Crested Flycatcher,2.0,breeder
199,1991.0,Red-eyed Vireo,2.0,breeder
199,1991.0,Great Horned Owl,1.0,breeder
199,1991.0,Carolina Wren,1.0,breeder
199,1991.0,American Robin,1.0,breeder
199,1991.0,Cedar Waxwing,1.0,breeder
199,1991.0,Northern Cardinal,1.0,breeder
199,1991.0,Swamp Sparrow,1.0,breeder
199,1991.0,Northern Flicker,0.5,breeder
199,1991.0,Wood Duck,,visitor
199,1991.0,Mallard,,visitor
199,1991.0,American Woodcock,,visitor
199,1991.0,Mourning Dove,,visitor
199,1991.0,Purple Martin,,visitor
199,1991.0,Blue Jay,,visitor
199,1991.0,Marsh Wren,,visitor
199,1991.0,Gray Catbird,,visitor
199,1991.0,Brown Thrasher,,visitor
199,1991.0,Rose-breasted Grosbeak,,visitor
200,1991.0,Red-winged Blackbird,15.0,breeder
200,1991.0,House Wren,14.0,breeder
200,1991.0,Song Sparrow,11.5,breeder
200,1991.0,Tree Swallow,11.0,breeder
200,1991.0,Northern Oriole,11.0,breeder
200,1991.0,Eastern Wood-Pewee,9.0,breeder
200,1991.0,Red-eyed Vireo,9.0,breeder
200,1991.0,Common Crackle,7.0,breeder
200,1991.0,Eastern Kingbird,6.5,breeder
200,1991.0,Yellow Warbler,5.5,breeder
200,1991.0,Downy Woodpecker,4.5,breeder
200,1991.0,Great Crested Flycatcher,4.5,breeder
200,1991.0,Common Yellowthroat,4.5,breeder
200,1991.0,Northern Flicker,3.0,breeder
200,1991.0,Black-capped Chickadee,2.5,breeder
200,1991.0,Red-bellied Woodpecker,2.0,breeder
200,1991.0,Blue Jay,2.0,breeder
200,1991.0,White-breasted Nuthatch,2.0,breeder
200,1991.0,American Robin,2.0,breeder
200,1991.0,European Starling,2.0,breeder
200,1991.0,Northern Cardinal,2.0,breeder
200,1991.0,Rufous-sided Towhee,2.0,breeder
200,1991.0,American Woodcock,1.0,breeder
200,1991.0,Red-headed Woodpecker,1.0,breeder
200,1991.0,Brown-headed Cowbird,1.0,breeder
200,1991.0,Canada Goose,,visitor
200,1991.0,Mallard,,visitor
200,1991.0,Mourning Dove,,visitor
200,1991.0,Yellow-billed Cuckoo,,visitor
200,1991.0,Acadian Flycatcher,,visitor
200,1991.0,American Crow,,visitor
200,1991.0,Veery,,visitor
200,1991.0,Gray Catbird,,visitor
200,1991.0,Cedar Waxwing,,visitor
200,1991.0,Warbling Vireo,,visitor
200,1991.0,Chestnut-sided Warbler,,visitor
200,1991.0,Black-and-white Warbler,,visitor
200,1991.0,American Redstart,,visitor
200,1991.0,Ovenbird,,visitor
200,1991.0,Indigo Bunting,,visitor
200,1991.0,Swamp Sparrow,,visitor
200,1991.0,American Goldfinch,,visitor
201,1991.0,Red-winged Blackbird,21.5,breeder
201,1991.0,Song Sparrow,15.0,breeder
201,1991.0,Yellow Warbler,13.0,breeder
201,1991.0,Eastern Wood-Pewee,11.5,breeder
201,1991.0,Common Yellowthroat,8.5,breeder
201,1991.0,Northern Oriole,8.0,breeder
201,1991.0,House Wren,7.0,breeder
201,1991.0,European Starling,6.5,breeder
201,1991.0,Tree Swallow,6.0,breeder
201,1991.0,Eastern Kingbird,4.5,breeder
201,1991.0,Common Grackle,4.5,breeder
201,1991.0,Warbling Vireo,4.0,breeder
201,1991.0,Red-eyed Vireo,4.0,breeder
201,1991.0,American Redstart,4.0,breeder
201,1991.0,Great Crested Flycatcher,3.0,breeder
201,1991.0,American Robin,3.0,breeder
201,1991.0,Downy Woodpecker,2.0,breeder
201,1991.0,Northern Flicker,2.0,breeder
201,1991.0,Black-capped Chickadee,2.0,breeder
201,1991.0,Brown-headed Cowbird,2.0,breeder
201,1991.0,American Woodcock,1.0,breeder
201,1991.0,Blue Jay,1.0,breeder
201,1991.0,White-breasted Nuthatch,1.0,breeder
201,1991.0,Cedar Waxwing,1.0,breeder
201,1991.0,Northern Cardinal,1.0,breeder
201,1991.0,Wood Duck,,visitor
201,1991.0,Mallard,,visitor
201,1991.0,Mourning Dove,,visitor
201,1991.0,Black-billed Cuckoo,,visitor
201,1991.0,Yellow-billed Cuckoo,,visitor
201,1991.0,Great Horned Owl,,visitor
201,1991.0,Ruby-throated Hummingbird,,visitor
201,1991.0,Least Flycatcher,,visitor
201,1991.0,Wood Thrush,,visitor
201,1991.0,Gray Catbird,,visitor
201,1991.0,Magnolia Warbler,,visitor
201,1991.0,Ovenbird,,visitor
201,1991.0,Scarlet Tanager,,visitor
201,1991.0,Rufous-sided Towhee,,visitor
201,1991.0,Swamp Sparrow,,visitor
201,1991.0,American Goldfinch,,visitor
202,1991.0,House Wren,11.0,breeder
202,1991.0,Red-winged Blackbird,10.0,breeder
202,1991.0,Tree Swallow,9.0,breeder
202,1991.0,Common Yellowthroat,4.0,breeder
202,1991.0,Northern Oriole,4.0,breeder
202,1991.0,Eastern Wood-Pewee,3.0,breeder
202,1991.0,Great Crested Flycatcher,3.0,breeder
202,1991.0,Song Sparrow,3.0,breeder
202,1991.0,American Robin,2.5,breeder
202,1991.0,Yellow Warbler,2.5,breeder
202,1991.0,Red-headed Woodpecker,2.0,breeder
202,1991.0,Northern Flicker,2.0,breeder
202,1991.0,Eastern Kingbird,2.0,breeder
202,1991.0,Common Grackle,2.0,breeder
202,1991.0,Mourning Dove,1.0,breeder
202,1991.0,Whip-poor-will,1.0,breeder
202,1991.0,Downy Woodpecker,1.0,breeder
202,1991.0,Blue Jay,1.0,breeder
202,1991.0,Blue-gray Gnatcatcher,1.0,breeder
202,1991.0,European Starling,1.0,breeder
202,1991.0,Warbling Vireo,1.0,breeder
202,1991.0,Chipping Sparrow,1.0,breeder
202,1991.0,Brown-headed Cowbird,1.0,breeder
202,1991.0,American Goldfinch,0.5,breeder
202,1991.0,Black-throated Green Warbler,+,breeder
202,1991.0,Green-backed Heron,,visitor
202,1991.0,Red-tailed Hawk,,visitor
202,1991.0,Black-billed Cuckoo,,visitor
202,1991.0,Yellow-billed Cuckoo,,visitor
202,1991.0,Ruby-throated Hummingbird,,visitor
202,1991.0,Red-bellied Woodpecker,,visitor
202,1991.0,Hairy Woodpecker,,visitor
202,1991.0,Black-capped Chickadee,,visitor
202,1991.0,Carolina Wren,,visitor
202,1991.0,Marsh Wren,,visitor
202,1991.0,Blue-gray Gnatcatcher,,visitor
202,1991.0,Gray Catbird,,visitor
202,1991.0,Cedar Waxwing,,visitor
202,1991.0,Red-eyed Vireo,,visitor
202,1991.0,American Redstart,,visitor
202,1991.0,Rufous-sided Towhee,,visitor
202,1991.0,Swamp Sparrow,,visitor
13,1991.0,Ovenbird,9.5,breeder
13,1991.0,Common Yellowthroat,3.5,breeder
13,1991.0,Blue Jay,3.0,breeder
13,1991.0,Scarlet Tanager,3.0,breeder
13,1991.0,Wood Thrush,2.5,breeder
13,1991.0,Indigo Bunting,2.5,breeder
13,1991.0,Great Crested Flycatcher,2.0,breeder
13,1991.0,Black-capped Chickadee,2.0,breeder
13,1991.0,Rufous-sided Towhee,2.0,breeder
13,1991.0,Mourning Dove,1.0,breeder
13,1991.0,Hairy Woodpecker,1.0,breeder
13,1991.0,Pileated Woodpecker,1.0,breeder
13,1991.0,Hermit Thrush,1.0,breeder
13,1991.0,American Robin,1.0,breeder
13,1991.0,Red-eyed Vireo,1.0,breeder
13,1991.0,Black-and-white Warbler,1.0,breeder
13,1991.0,Rose-breasted Grosbeak,1.0,breeder
13,1991.0,Brown-headed Cowbird,1.0,breeder
13,1991.0,American Crow,,visitor
13,1991.0,Northern Oriole,,visitor
13,1991.0,Northern Flicker,,visitor
13,1991.0,American Goldfinch,,visitor
13,1991.0,Tufted Titmouse,,visitor
13,1991.0,White-breasted Nuthatch,,visitor
13,1991.0,Ruffed Grouse,,visitor
13,1991.0,Cedar Waxwing,,visitor
13,1991.0,Black-throated Green Warbler,,visitor
13,1991.0,Worm-eating Warbler,,visitor
12,1991.0,Ovenbird,5.5,breeder
12,1991.0,Wood Thrush,3.5,breeder
12,1991.0,Red-eyed Vireo,3.5,breeder
12,1991.0,Black-and-white Warbler,3.5,breeder
12,1991.0,Great Crested Flycatcher,3.0,breeder
12,1991.0,Blue Jay,3.0,breeder
12,1991.0,Eastern Wood-Pewee,2.5,breeder
12,1991.0,Downy Woodpecker,2.0,breeder
12,1991.0,Black-capped Chickadee,2.0,breeder
12,1991.0,Tufted Titmouse,2.0,breeder
12,1991.0,Scarlet Tanager,2.0,breeder
12,1991.0,Brown-headed Cowbird,2.0,breeder
12,1991.0,Northern Flicker,1.0,breeder
12,1991.0,Pileated Woodpecker,1.0,breeder
12,1991.0,White-breasted Nuthatch,1.0,breeder
12,1991.0,Rose-breasted Grosbeak,1.0,breeder
12,1991.0,Sharp-shinned Hawk,,visitor
12,1991.0,Black-billed Cuckoo,,visitor
12,1991.0,Hairy Woodpecker,,visitor
12,1991.0,Brown Creeper,,visitor
12,1991.0,Blue-gray Gnatcatcher,,visitor
12,1991.0,American Crow,,visitor
12,1991.0,Winter Wren,,visitor
12,1991.0,Carolina Wren,,visitor
12,1991.0,Black-throated Green Warbler,,visitor
12,1991.0,Northern Cardinal,,visitor
12,1991.0,American Goldfinch,,visitor
203,1991.0,Wood Thrush,9.0,breeder
203,1991.0,Red-eyed Vireo,9.0,breeder
203,1991.0,Rufous-sided Towhee,8.0,breeder
203,1991.0,Gray Catbird,7.0,breeder
203,1991.0,Northern Cardinal,6.0,breeder
203,1991.0,Carolina Chickadee,4.0,breeder
203,1991.0,Carolina Wren,3.0,breeder
203,1991.0,Hairy Woodpecker,2.0,breeder
203,1991.0,Eastern Wood-Pewee,2.0,breeder
203,1991.0,Acadian Flycatcher,2.0,breeder
203,1991.0,Blue Jay,2.0,breeder
203,1991.0,Tufted Titmouse,2.0,breeder
203,1991.0,American Redstart,2.0,breeder
203,1991.0,Ovenbird,2.0,breeder
203,1991.0,Common Yellowthroat,2.0,breeder
203,1991.0,Scarlet Tanager,2.0,breeder
203,1991.0,Red-bellied Woodpecker,1.0,breeder
203,1991.0,Downy Woodpecker,1.0,breeder
203,1991.0,Great Crested Flycatcher,1.0,breeder
203,1991.0,Brown Creeper,1.0,breeder
203,1991.0,Veery,1.0,breeder
203,1991.0,Hermit Thrush,1.0,breeder
203,1991.0,American Robin,1.0,breeder
204,1991.0,Ovenbird,14.0,breeder
204,1991.0,Tufted Titmouse,5.5,breeder
204,1991.0,Eastern Wood-Pewee,5.0,breeder
204,1991.0,Wood Thrush,5.0,breeder
204,1991.0,Worm-eating Warbler,5.0,breeder
204,1991.0,Red-eyed Vireo,4.5,breeder
204,1991.0,Great Crested Flycatcher,3.5,breeder
204,1991.0,Rufous-sided Towhee,3.5,breeder
204,1991.0,Downy Woodpecker,2.0,breeder
204,1991.0,Black-capped Chickadee,2.0,breeder
204,1991.0,White-breasted Nuthatch,2.0,breeder
204,1991.0,Scarlet Tanager,2.0,breeder
204,1991.0,Northern Cardinal,2.0,breeder
204,1991.0,Northern Flicker,1.5,breeder
204,1991.0,Red-bellied Woodpecker,1.0,breeder
204,1991.0,Hairy Woodpecker,1.0,breeder
204,1991.0,Blue-gray Gnatcatcher,1.0,breeder
204,1991.0,American Robin,1.0,breeder
204,1991.0,Black-and-white Warbler,1.0,breeder
204,1991.0,Blue Jay,+,breeder
204,1991.0,American Crow,+,breeder
204,1991.0,Cedar Waxwing,+,breeder
204,1991.0,Common Grackle,,visitor
152,1991.0,Veery,11.5,breeder
152,1991.0,Rufous-sided Towhee,10.0,breeder
152,1991.0,Ovenbird,8.5,breeder
152,1991.0,Tufted Titmouse,7.0,breeder
152,1991.0,Gray Catbird,7.0,breeder
152,1991.0,Northern Cardinal,6.0,breeder
152,1991.0,Downy Woodpecker,3.0,breeder
152,1991.0,Great Crested Flycatcher,3.0,breeder
152,1991.0,Wood Thrush,3.0,breeder
152,1991.0,Eastern Wood-Pewee,2.5,breeder
152,1991.0,Black-capped Chickadee,2.5,breeder
152,1991.0,Black-and-white Warbler,2.5,breeder
152,1991.0,White-breasted Nuthatch,2.0,breeder
152,1991.0,Blue-winged Warbler,20,breeder
152,1991.0,Carolina Wren,1.5,breeder
152,1991.0,Scarlet Tanager,1.5,breeder
152,1991.0,Red-bellied Woodpecker,1.0,breeder
152,1991.0,Acadian Flycatcher,1.0,breeder
152,1991.0,Blue Jay,1.0,breeder
152,1991.0,Pine Warbler,1.0,breeder
152,1991.0,Rose-breasted Grosbeak,1.0,breeder
152,1991.0,Great Horned Owl,0.5,breeder
152,1991.0,Hairy Woodpecker,0.5,breeder
152,1991.0,Northern Flicker,0.5,breeder
152,1991.0,Brown-headed Cowbird,0.5,breeder
152,1991.0,American Crow,+,breeder
152,1991.0,Red-eyed Vireo,+,breeder
152,1991.0,American Robin,,visitor
152,1991.0,Common Yellowthroat,,visitor
152,1991.0,Hooded Warbler,,visitor
205,1991.0,Red-eyed Vireo,15.0,breeder
205,1991.0,Hooded Warbler,15.0,breeder
205,1991.0,Ovenbird,6.0,breeder
205,1991.0,Ruby-throated Hummingbird,4.0,breeder
