siteID,sitename,latitude,longitude,location,description
188,MAPLE-BASSWOOD FOREST,46.95,95.56666666666666,"Minnesota; Becker Co.; Rochert; Tamarac National Wildlife Refuge; 46°57'N, 95°34'W; Height of Land Lake Quadrangle, USGS.","A square plot (366 X 366 m) located in the SE part of the refuge. Most of the E three-quarters of the plot is dominated by Sugar Maple and American Basswood. The W one-quarter is second-growth Quaking Aspen with a small clear-cut. The canopy is closed, and the stand age is 31-60 yr. The mean canopy height is 9 m (range 3~15 m). The understory is dominated by Sugar Maple, Eastern Hophornbeam, and Quaking Aspen. Ground cover is dominated by Large-leaved Aster, Wood Anemone, and moss. Up to 25% of the plot is covered with standing water during the breeding season."
188,MAPLE-BASSWOOD FOREST,46.95,95.56666666666666,"Minnesota; Becker Co.; Rochert; Tamarac National Wildlife Refuge; 46°57'N, 95°34'W; Height of Land Lake Quadrangle, USGS.","See]. Field Omithal. 63 (Suppl.): 46 (1992). During February 1991, prior to the first census, 2.] ha of the plot was sheared. This area is now dense quaking aspen and American hazel, averaging 2-3 m tall."
189,MATURE ASPEN FOREST WITH YOUNG,47.166666666666664,95.16666666666667,"Minnesota; Clearwater 00.; Lake Itasca; Itasca State Park-Ozawindib Woods; 47°10'N, 95°10'W; Lake Itasca Quadrangle, USGS.",Field Omit/101. 62 (Suppl.):41-42 (1991).
190,ISOLATED MAPLE-BIRCH-ASH SWAMP,42.483333333333334,76.45,"New York; Tompkins Co.; Dryden; Sapsucker Woods (East); 42°29'N, 76°27'W; Ithaca East Quadrangle, USGS.",See WBPS #7.
191,MATURE URBAN DECIDUOUS FOREST I,40.86666666666667,73.78333333333333,"New York; Bronx Co.; Hunter Island, Pelham Bay Park; 40°52'N, 73°47'W; Mount Vernon Quadrangle, USGS.",See ]. Field Ornithol. 61 (Suppl.):38-39 (1990).
191,MATURE URBAN DECIDUOUS FOREST I,40.86666666666667,73.78333333333333,"New York; Bronx Co; Hunter Island, Pelham Bay Park; 40°52'N, 73°47'W; Mount Vernon Quadrangle, USGS.",See 1. Field Ornithol. 61 (Suppl.):38-39 (1990).
191,MATURE URBAN DECIDUOUS FOREST I,40.86666666666667,73.78333333333333,"New York; Bronx C0,; New York City; Hunter Island, Pelham Bay Park; 40°52'N, 73°47'W; Mount Vernon Quadrangle, USGS.",See]. Field Omithol. 61 (Suppl.):38-39 (1990).
192,MATURE URBAN DECIDUOUS FOREST H,40.9,73.88333333333334,"New York; Bronx Co.; New York City; Northwest Forest, Van Cortlandt Park; 40°54'N, 73°53'W; Yonkers Quadrangle, USGS.","A rectangular plot (250 X 400 m) with a closedcanopy forest (> 100 yr old) dominated by Black Oak, Red Oak, and Tuliptree. The mean canopy height is 24.4 m (range 18.3-30.5 m). The dominant understory vegetation consists of Wild Grape, Asiatic Bittersweet, and Mapleleaf Vibunum. The dominant ground cover includes False Solomon's Seal, Virginia Creeper, and White Wood Aster. The plot is located within a 60 ha forest tract separated from other forested sections to the E and S totalling 276 ha, all of which lie within a 464 ha park. There are two significant ""natural"" corridors extending N into Westchester County from the park. Areas to the E, S, and W of the park are completely urbanized. The plot is subjected to infrequent fires due to vandalism and recreational use. The last fire burned ca one ha of the N end in October 1987. Since then there have been one to two fires/yr as large as four ha. The plot has 2260 m of trails oriented, mainly, N-S that are used for jogging, running competitions, and horses."
193,MIXED UPLAND FOREST,41.766666666666666,74.15,"New York; Ulster Co.; New Paltz; Duck Pond Watershed; 41°46'N, 74°9'W; Mohonk Lake Quadrangle, USGS.","See Am. Birds 2921083 (1975). No wood cutting or harvesting has been done during the 16-yr period of this census. The size of the plot's trees has increased, as has the number of standing, dead trees."
194,URBAN DECIDUOUS WETLAND WITH STREAM,40.56666666666667,74.13333333333334,"New York; Richmond 00.; Staten Island; Latourette Park; 40°34'N, 74°8'W; Arthur Kill Quadrangle, USGS.","The study area is located within an 80 ha wooded parcel of the Staten Island Greenbelt, a 1,000 ha natural area managed by the New York City Dept. of Parks and Recreation. The study plot, located in the SW corner of the wooded parcel, is predominantly forested wetland comprised of Red Maple and Spicebush. A stream enters the plot through a 100 m wide wetland corridor along the E boundary. The NE quadrat contains ca 0.15 ha of a five-yr old burn, and 0.85 ha of upland woods is included along the E and N boundaries. The nearest residential development is located 200 m to the NW."
194,URBAN DECIDUOUS WETLAND WITH STREAM,40.56666666666667,74.13333333333334,"New York; Richmond 00.; Staten Island; Latourette Park; 40°34'N, 74°8'W; Arthur Kill Quadrangle, USGS.","See 1. Field Ornithol. 63 (Suppl.):51 (1992). Plot size increased by 3.0 ha in the SE, resulting in an L-shaped plot, 350 m on each leg. This addition increased the topographic relief by including a 3.5 m rise in the SE corner. Upland woods increased to about 2.5 ha. A quantitative vegetation survey based on the method described by F.C. James & H.H. Shugart, Jr. (1970. Aud. Field Notes 242727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 10 0.04-ha circular samples, 565/ha; total basal area 31.8 mz/ha. Species comprising 96% of the total number of trees [figures after each are trees/ ha, relative density (%), relative dominance (%), and frequency (%)]: Red Maple, 363, 64, 57, 100; standing dead, 48, 8, 7, 50; Red Oak, 23, 4, 8, 20; Tupelo, 23, 4, 1, 40; Slippery Elm, 20, 4, 3, 30; Tulip Tree, 15, 3, 6, 20; Swamp White Oak, 15, 3, 6, 60; Pin Oak, 13, 2, 4, 20; Black Cherry, 10, 2, 1, 20; Shagbark Hickory, 10, 2, 1, 10. Trees by diameter size class [figures after each are trees/ha, relative density (%), basal area in mZ/ha, and relative dominance (%)]: A (76-152 cm) 155, 27, 1.5, 5; B (15.222.9 cm) 170, 30, 5, 15; C (22.9-38.1 cm) 175, 31, 13, 40; D (38.1-53.3 cm) 48, 8.5, 8, 24; E (53.3-68.6 cm) 15, 3, 4, 13; F (68.6-83.8 cm) 3, 0.5, 1, 3. Shrub stems/ha, 14,270, dominated by Spicebush (94% of stems counted). Ground cover, 94%, dominated by Skunk Cabbage, Jewelweed, and Canada Mayflower. Canopy cover, 99%. Vine coverage, 6% Greenbrier, by visual estimate at each sample."
195,MATURE BROADLEAF FOREST,39.25,84.76666666666667,"Ohio; Hamilton 00.; Harrison; Miami Whitewater Forest; 39°15'N, 84°46'W; Hooven Quadrangle, USGS.","A rectangular plot (440 X 370 m) with a closed canopy dominated by Sugar Maple, White Ash, and White Oak; the understory by Sugar Maple saplings, Flowering Dogwood, and Pawpaw; ground cover by Garlic Mustard, jewelweed, and May Apple. The stand age is > 100 yr. Mean canopy height, 23 m (range 18-30 In). One ephemeral stream crosses the plot."
195,MATURE BROADLEAF FOREST,39.25,84.76666666666667,"Ohio; Hamilton C0.; Harrison; Miami Whitewater Forest; 39°15'N, 84°46'W; Hooven Quadrangle, USGS.","See  Field Omit/ml. 63 (Suppl.):52 (1992). A quantitative vegetation survey based on the method described by F.C.James 8c H.H. Shugart, Jr. (1970. Aud. Field Notes 24:7 27-736) was conducted in mid-October and yielded the following results: Trees, 7.6 cm diameter and over, based on 6 0.04-ha circular samples, 482/ ha; total basal area 50.4 m2/ha. Species comprising 90% of the total number of trees [figures after each are trees/ ha, relative density (%), relative dominance (%), and frequency (%)]: sugar maple, 363, 75, 34, 100; white oak, 20, 4, 15, 50; American beech, 20, 4, 11, 33; white ash, 17, 3, 14, 33; standing dead, 17, 3, 3, 67. Trees by diameter size class [figures after each are trees/ ha, relative density (927), basal area in m2/ha, and relative dominance (%)]: A (7.6-15.2 cm) 217, 45, 2.0, 4; B (15.2-22.9 cm) 49, 10, 1.4, 3; C (22.9-38.1 cm) 79, 16, 5.8, 12; D (38.1533 cm) 62, 13, 10, 20; E (53.3-68.6 cm) 32, 7, 9.4, 19; F (68.6-83.8 cm) 25, 5, 11, 22; C (838-102 cm) 17, 3, 11, 22; H (> 102 cm) 0, 0, 0, 0. Shrub stems/ha, 29,600. Ground cover, 37%; canopy cover, 94%; average canopy height, 30 in (range 27-33 in)."
195,MATURE BROADLEAF FOREST,39.25,84.76666666666667,"Ohio; Hamilton Co.; Harrison; Miami Whitewater Forest; 39°15'N, 84°46'W; Hooven Quadrangle, USGS.",See ]. Field Ornithol. 63(Suppl.):52 (1992) and 65(Suppl.):59 (1994).
195,MATURE BROADLEAF FOREST,39.25,84.76666666666667,"Ohio; Hamilton Co.; Harrison; Miami Whitewater Forest; 39°15'N, 84°46'W; Hooven Quadrangle, USGS.",See]. Field Ornithol. 63(Suppl.):52 (1992) and 65(Suppl.):59 (1994).
196,MIXED HARDWOOD SWAMP,41.43333333333333,80.76666666666667,"Ohio; Trumbull Co.; North Bloomfield; Mosquito Game Refuge; 41°26'N, 80°46'W; Bristolville Quadrangle, USGS.",See j. Field Ornilhol. 61 (Suppl.):78 (1990).
196,MIXED HARDWOOD SWAMP,41.43333333333333,80.76666666666667,"Ohio; Trumbull Co.; North Bloomfield; Mosquito Game Refuge; 41°26'N, 80°46'W; Bristolville Quadrangle, USGS.",See  Field Ornithol. 61 (Suppl.):78-79 (1990).
196,MIXED HARDWOOD SWAMP,41.43333333333333,80.76666666666667,"Ohio; Trumbull Co.; North Bloomfield; Mosquito Creek State Wildlife Area; 41°26'N, 80°46'W; Bristolville Quadrangle, USGS.",See ]. Field Ornithol. 61(Suppl.):78-79 (1990).
197,DRY COTTONWOOD SAND DUNE,42.53333333333333,80.15,"Ontario; Municipality of Haldimand-Norfolk; Port Rowan; Long Point National Wildlife Area; 42°32'N, 80°9'W; Little Creek Ridges Quadrangle, DEMR.","See Am. Birds 27:986-987 (1973). This early successional plot is essentially a 1000 X 100 m rectangle, staggered at the eastern end. The dominant canopy tree is Eastern Cottonwood. The understory is open except for scattered plants of Common Juniper, Red Cedar and abundant small individuals of Riverbank Grape. The ground layer is composed of grasses, especially Little Blue-stem and Switch Grass. A quantitative survey of the vegetation gave the following: Trees 7.5 cm dbh and over based on the point quarter method at 20 sampling points, 94/ha, total basal area 1.9 mz/ha. Species comprising 100% of the trees in order of importance [figures after each give number of trees/ha, relative density ('70), relative dominance (%), frequency (% of samples), in that sequence]: Eastern Cottonwood 90, 96, 98, 100; dead trees and stumps over 2 m tall 4, 4, 2, 10. Trees by diameter size class [figures after each class are number of trees/ha, relative density (%), basal area in mz/ha, relative dominance (%)]: A (7.5-15 cm) 48, 51, 0.5, 23; B (>15-23 cm) 39, 41, 1.1, 53; C (>23-38 cm) 7, 8, 0.5, 25. Average canopy height 7.3 in (range 3.7-12.8 m, n = 20). Ground cover 43%, canopy cover 18%, each based on five ocular tube readings at each of 20 sampling points. Number of shrub stems/ha based on counts in 10, 1 X 10 m quadrats, 1200. Size class distribution: <05 m, 1000, 0.5-1.0 m, 200; >1.0 m, 0. Shrub species in order of total abundance: Riverbank Grape 600 stems <05 m, 100 stems 0.5-1.0 m, 0 stems >1.0 m; Eastern Cottonwood 200, 100, 0; Common Juniper 100, 0, O; Choke Cherry 100, 0, 0. Ground cover species making up 90% of the vegetation, based on cover estimates for 10, 1 X 1 In quadrats or, present in three or more quadrats: Little Blue-stem 39% cover, 7 quadrats; Switch Grass 33, 7; Kentucky Blue Grass 12, 3; Sand Dropseed 7, 6; Beach Grass 5, 3; Canada Blue Grass 2, 5. Other species prominent in the plot, but not recorded in the quadrats or with low total cover: Sweet White Clover, Clammy Ground Cherry, Beach Pea. Non-living percent ground cover based on estimates in 10, 1 X 1 m quadrats: bare sand 43%, litter 42%, wood 6%."
197,DRY COTTONWOOD SAND DUNE,42.53333333333333,80.15,"Ontario; Municipality of Haldimand-Norfolk; Port Rowan; Long Point National Wildlife Area; 42°32'N, 80°9'W; Little Creek Ridges Quadrangle, DEMR.","See Am. Birds 27:986-987 (1973) and ]. Field Omilhol. 63 (Suppl.):54-55 (1992). Canopy cover measured in 1992 was 17% based on 10 vegetation profile readings above 2 m at each of 20 sampling points. A canopy cover estimate of 17% was made for 1991. The ground cover estimate based on readings below 1 m was 47%, compared with 43% in 1991. Vegetation profile estimates based on 10 line intersect readings at each of 20 sampling points were: < 0.5 m, 46%; 0.5-1 m, 5%; 12 m, < 1%; 2-5 m, 11.5%; > 5 m, 8%. The number of shrub stems/ha based on counts in 10, 1 X 10 m quadrats was 300 compared with 1200 in 1991. The difference is accounted for by 600 fewer Riverbank Grape and no Eastern Cottonwood seedlings compared with 300 in 1991. Riverbank Grape, Common Juniper and Choke-Cherry were equally represented. All shrubs were < 0.5 m. Changes of 5% or more in the mean estimated cover for ground layer species from 1991 to 1992, based on 10, 1 X 1 m quadrats, include a 6% reduction in Switch Grass."
198,RED ASH-RED OAK SAVANNAH,42.55,80.23333333333333,"Ontario; Municipality of Haldimand-Norfolk; Port Rowan; Long Point National Wildlife Area; 42°33'N, 80°14'W; Little Creek Ridges Quadrangle, DEMR.","A 700 X 150 m rectangular plot. The dominant canopy trees are Red Ash, Red Oak, and Red Maple. The understory consists of Water Willow and Buttonbush in wet interdune swales and scattered dense patches of Sassafras regeneration and Black Cherry seedlings. The ground layer is a Kentucky Blue Grass grassland with some Canada Blue-joint. A quantitative survey of the vegetation gave the following: Trees 7.5 cm dbh and over based on the point quarter method at 20 sampling points, 40/ha, total basal area 7.0 m2/ ha. Species comprising 100% of the trees in order of importance [figures after each give number of trees/ha, relative density (%), relative dominance (%), frequency (% of samples), in that sequence]: Red Ash 15, 38, 28, 75; Red Oak 10,24, 35, 55; Red Maple 7, 18, 14, 65; Ironwood 2, 5, 2, 20; White Oak 1, 3, 7, 10; White Birch 1, 3, 1, 10; Black Oak <1, 1, 4, 5; Black Cherry <1, 1, 3, 5; White Cedar 1, 3, 1, 5; Sassafras <1, 1, 1, 5; Chinquapin Oak <1, 1, 1, 5; dead trees and stumps over 2 m tall 2, 4, 4, 10. Trees by diameter size class [figures after each class are number of trees/ha, relative density (%), basal area in mZ/ha, relative dominance (%)]: B (>15-23 cm) 3, 6, <0.1, 1; C (>23-38 cm) 15, 36,1.1,15;D(>38-53 cm) 12,30, 2.0, 28; E (>53-69 cm) 8, 19, 2.2, 31; F (>69~84 cm) 3, 6, 1.1, 16; G (>84-102 cm) 1, 3, 0.7, 9. Average canopy height, 18.3 111 (range 92-249 m, n = 20). Ground cover 84%, canopy cover 51%, each based on five ocular tube readings at each of 20 sampling points. Number of shrub stems/ ha based on counts in 10, 1 X 10 m quadrats, 30,300. Size class distribution: <05) m, 15,100; 0.5-1.0 m, 7200; >1m, 8000. Shrub species in order of total abundance: Sassafras 11,200 stems <05 m, 2600 stems 0.5 -1.0 m, 0 stems > 1.0 m; Water Willow 1200, 4500, 8000; Black Cherry 1800, O, 0; Red Maple 300, 0, 0; Red Ash 300, O, 0; Ironwood 200, 0, 0; Sweetbrier O, 100, 0; Wild Red Raspberry 100, 0, 0. Ground cover species making up 90% of the vegetation cover, based on estimates in 10, 1 X 1 m quadrats, or present in three or more quadrats: Kentucky Blue Grass 56%, 8 quadrats, Canada Blue-joint 15, 8; Clearweed 9, 2; sedge (Carex pensyluam'ca) 5, 2; Common Milkweed 4, 3; Stitchwort 1, 3. Non-living percent ground cover based on estimates in 10, 1 X 1 m quadrats: litter 20%, muck 3%, wood and sticks 2%."
198,RED ASH-RED OAK SAVANNAH,42.55,80.23333333333333,"Ontario; Municipality of Haldimand-Norfolk; Port Rowan; Long Point National Wildlife Area; 42°33'N, 80°14'W; Little Creek Ridges, Quadrangle, DEMR.","See ]. Field Ornithol. 63 (Suppl): 55-56 (1992). Canopy cover measured in 1992 was 40% based on 10 vegetation profile readings above 2 m at each of 20 sampling points. In 1991 the canopy was estimated at 51%. The ground cover estimate, based on readings below 1 m, was 90% compared with 84% in 1991. Vegetation profile estimates based on 10 line intersect readings at each of 20 sampling points were: < 0.5 m, 86%; 0.5-1 m, 39%; 1-2 m, 2%; 2-5 m, 12%; > 5 m, 35%. The number of shrub stems/ha based on counts in 10, 1 X 10 m quadrats was 35,900 compared with 30,300 in 1991. Size Class distribution: < 0.5 m, 18,300; 0.5-1 m, 16,600; 1-2 m, 1000; > 2 m, 0 (compared with 15,100; 7200; 8000; 0 in 1991). Shrub species in order of total abundance: Sassafras 1200 stems < 0.5 m, 4800 stems 0.5-1 m, 600 stems 1-2 m, 0 stems > 2 m; Water-willow 2900, 11,300, 400, 0; Wild Red Raspberry 800, 500, 0, 0; ash 1200, 0, 0, 0; Black Cherry 900, 0, 0, 0; Red Maple 300, 0, 0, 0; Ironwood 200, 0, 0, 0. Changes from 1991 include an increase in the abundance of Wild Red Raspberry (from 100 to 1300 stems/ha), a 50% decrease in the abundance of Black Cherry (1800 to 900) and absence of Sweetbrier recorded in 1992. Changes of 5% or more in the mean estimated cover for ground layer species from 1991 to 1992, based on 10, 1 X 1 m quadrats, include a 23% reduction in Kentucky Bluegrass. The fewer green blades of this species present in 1992 is compensated for in the estimated percent cover of litter which increased from 20% in 1991 to 78% in 1992."
199,RED OAK-IRONWOOD SAVANNAH,42.56666666666667,80.28333333333333,"Ontario; Municipality of Haldimand-Norfolk; Port Rowan; Long Point Company-Courtright Ridge; 42°34'N, 80°17'W; Big Rice Bay Quadrangle, DEMR.","See Am. Birds 34:65 (1980). A rectangular plot measuring 600 X 200 m. The dominant canopy trees are Red Oak, Ironwood, and Basswood. The understory consists of Water Willow and Buttonbush in wet interdune swales, but is absent elsewhere. The ground layer is composed of Kentucky Blue Grass, Canada Blue-joint, and Cut Grass. A quantitative survey of the vegetation gave the following: Trees 7.5 cm dbh and over based on the point quarter method at 20 sampling points, 38/ha, total basal area 7.5 mZ/ha. Species comprising 100% of the trees in order of importance [figures after each give number of trees/ha, relative density (%), relative dominance (%), frequency (% of samples), in that sequence]: Red Oak 16, 43, 56, 80; Ironwood 6, 15, 5, 40; Basswood 3, 9, 10, 30; White Oak 2, 6, 5, 25; Red Maple 2, 5, 8, 20; Shagbark Hickory 3, 6, 2, 25; Red Ash 1, 4, 4, 15; Hackberry <1, 1, 3, 5; White Pine <1, 1, <1, 5; White Birch <1, 1, <1, 5; dead trees and stumps over 2 m tall 3, 8, 5, 25. Trees by diameter size class [figures after each class are number of trees/ha, relative density (%), basal area in mZ/ha, relative dominance (%)]: B (>15-23 cm) 2, 5, <01, 1; C (>23-38 cm) 12, 33, 0.9, 12; D (>38-53 cm) 8, 21, 1.2, 17; E (>53-69 cm) 11, 30, 3.2, 43; F (>6984 cm) 4, 10, 1.7, 23; G (>84-102 cm) <1, 1, 0.3, 4. Average canopy height, 15.3 m (range 5.4-25.3 m, n = 20). Ground cover 84%, canopy cover 26%, each based on five ocular tube readings at each of 20 sampling points. Number of shrub stems/ha based on counts in 10, 1 X 10 m quadrats, 1000. Size class distribution: <05 m, 800; 0.5-1.0 m, 100; >1 m, 100. Shrub species in order of total abundance: Basswood 300 stems <0,5 m, 0 stems 0.5-1.0 m, 0 stems >1 m; Sassafras 300, O, 0; Riverbank Grape 100, 100, 0; Buttonbush O, 0, 100; Red Maple 100, 0, 0. Ground cover species making up 90% of the vegetation cover, based on estimates in 10, 1 X 1 In quadrats, or present in three or more quadrats: Kentucky Blue Grass 35%, 6 quadrats; Canada Blue-joint 11, 7; Cut Grass 9, 2; Touch-me-not 8, 3, sedge (Carex pensylvanica) 7, 4; Leafy Spurge 6, 1; Bur-reed 5, 2; sedge (C. lacustris) 4, 4; Clearweed 4, 3; Marsh Fern 4, 2; Canada Thistle 1, 4. Non-living percent ground cover based on estimates in 10, 1 X 1 m quadrats: litter 60%, water 9%, sticks and wood 2%."
199,RED OAK-IRONWOOD SAVANNAH,42.56666666666667,80.28333333333333,"Ontario; Municipality of Haldimand-Norfolk; Port Rowan; Long Point Company-Courtright Ridge; 42°34'N, 80°17'W; Big Rice Bay Quadrangle, DEMR.","See Am. Birds 34:65 (1980) and ]. Field Ornithol. 63 (Suppl.):56-57 (1992). Canopy cover measured in 1992 was 23% based on 10 vegetation profile readings above 2 m at each of 20 sampling points. The ground cover estimate based on readings below 1 m was 90% compared with 84% in 1991. Vegetation profile estimates based on 10 line intersect readings at each of 20 sampling points: < 0.5 m, 83%; 0.5-1 m, 47%; 1-2 m, 9%; 2-5 m, 8%; > 5 m, 21%. The number of shrub stems/ ha based on counts in 10, 1 X 10 m quadrats was 1100 compared with 1000 in 1991. Size class distribution: < 0.5 m, 700; 0.5-1 m, 300; 1-2 m, 100; > 2 m, 0 (compared with 800; 100; 100; 0 in 1991). Shrub species in order of total abundance: Riverbank Grape 400 stems/ha < 0.5 m, 200 stems/ha 0.5-1 m, 0 stems/ha 1-2 m, 0 stems/ha > 2 m; Black Cherry 200, 0, 0, 0; Buttonbush 0, 0, 100, 0; Sassafras O, 100, 0, 0; Sweetbrier 100, O, 0, 0. Changes from 1991 include an increase in the abundance of Riverbank Grape (from 200 to 600 stems/ha), a decrease in the number of Sassafras (300 to 100), loss of American Basswood (300 stems/ha in 1991) and Red Maple (100 stems/ha in 1991) and new records for Black Cherry and Sweetbrier. Changes of 5% or more in the mean estimated cover for ground layer species from 1991 to 1992, based on 10, 1 X 1 m quadrats, imclude a 17% reduction in Kentucky Bluegrass, 9% reduction in Rice Cut Grass, 7% reduction in the sedge Carex pensylvanica, and 6% increase in Canada Blue-joint. The reduction in living graminoids was compensated for in the estimated percent cover of litter which increased from 60% in 1991 to 74% in 1992."
200,RED OAK-SUGAR MAPLE FOREST,42.56666666666667,80.25,"Ontario; Municipality of Haldimand-Norfolk; Port Rowan; Long Point National Wildlife Area; 42°34'N, 80°15'W; Little Creek Ridges Quadrangle, DEMR.","See Am. Bird.r 272967 (1973). This plot measures 550 X 200 m. The dominant canopy trees are Red Oak and Sugar Maple. The understory consists of shrubs of Water Willow and Buttonbush in wet interdune swales, but is absent elsewhere. The ground layer is composed of Kentucky Blue Grass, Canada Blue-joint and sedge. A quantitative survey of the vegetation gave the following: Trees 7.5 cm dbh and over based on the point quarter method at 20 sampling points, 127/ ha, total basal area 25.5 mZ/ha. Species comprising 100% of the trees in order of importance [figures after each give number of trees/ha, relative density (%), relative dominance (%), frequency (% of samples), in that sequence]: Red Oak 38, 30, 40, 65; Sugar Maple 38, 30, 34, 70; Red Maple 18, 14, 12, 40; Ironwood 6, 5, 1, 20; White Oak 5, 4, 1, 15; Basswood 4, 3, 3, 10; Red Ash 4, 3, 1, 10; Black Cherry 1, 1, 1, 5; dead trees and stumps over 2 m tall 14, 11, 8, 35. Trees by diameter size class [figures after each class are number of trees/ ha, relative density (70), basal area in tha, relative dominance (%)]: A (7.5-15 cm) 6, 5, 0.1, <1; B (>15-23 cm) 8, 6, 0.2, 1; C (>23-38 cm) 25, 20, 1.8, 7; D (>38-53 cm) 46, 36, 7.5, 30; E (>53-69 cm) 24, 19, 7.0, 28; F (>69-84 cm) 14, 11, 6.6, 26; G (>84-102 cm) 3, 3, 2.1, 8. Average canopy height, 21.7 m (range 6.8-35.7 m, n = 20). Ground cover 90%, canopy cover 64%, each based on five ocular tube readings at each of 20 sampling points. Number of shrub stems/ha based on counts in 10, 1 X 10 m quadrats, 8400. Size class distribution: <05 m, 8300; 0.5-1.0 m, 100; >1 m, 0. Shrub species in order of total abundance: Sugar Maple 6300 stems <05 m, 0 stems 0.54.0 m, 0 stems >1.0 m; Red Maple 1000, 0, 0; Black Cherry 300, 0, 0; Common Blackberry 300, 0, 0; Wild Red Raspberry 200, 0, 0; Common Elder 100, 0, 0; White Pine 100, 0, 0; Ironwood 0, 100, 0. Ground cover species making up 90% of the vegetation cover, based on estimates in 10, 1 X 1 m quadrats, or present in three or more quadrats; Kentucky Blue Grass 36%, 5 quadrats; Canada Blue-joint 21, 8; sedge (Carex pensylvanica) 12, 3; sedge (C. lacuxtrix) 8, 1; Clearweed 7, 3; Marsh Fern 5, 1; American Stinging Nettle 4, 3; Stitchwort 1, 3; Common Milkweed <1, 4. Other species prominent in the plot, but not recorded in the quadrats or with low total cover: Hairy Wild Rye and sedge (C. rosea). Non-living percent ground cover based on estimates in 10, 1 X 1 m quadrats: litter 55%, bare soil 4%, wood 2%, muck <1%."
200,RED OAK-SUGAR MAPLE FOREST,42.56666666666667,80.25,"Ontario; Municipality of Haldimand-Norfolk; Port Rowan; Long Point National Wildlife Area; 42°34'N, 80°15'W; Little Creek Ridges Quadrangle, DEMR.","See Am. Birds 272967 (1973) and]. Field Ornithol. 63(Suppl.):57-58 (1992). Canopy cover measured in 1992 was 44.5%, based on 10 vegetation profile readings above 2 m at each of 20 sampling points. The ground cover estimate was 77.5%, based on readings below 1 m. Vegetation profile estimates in 1992, based on 10 line intersect readings at each of 20 sampling points were: <05 m, 72.5%; 0.5-1 m, 23%; 1-2 In, 3%; 2-5 In, 45%, >5 m, 43.5%. The number of shrub stems/ha in 1994, based on counts in 10, 1x10 11] quadrats was 64,900 compared with 8400 in 1991. Size class distribution: <0.5 In, 63,300; 0.5-1 m, 1300; 1-2 m, 300; >2 In, 0 (compared with 8300; 100; 0; 0 in 1991). Shrub species in order of total abundance: sugar maple 52,600 stems <0.5 m, 0 stems 0.5-1 m, 0 stems 1-2 m, 0 stems >2 m; wild red raspberry 3400, 300, 0, 0; red oak 2900, 0, 0, 0; red maple 2100, O, 0, 0; common blackberry 500, 700, 100, 0; black cherry, ironwood 400, 200, 0, 0; ash 500, 0, 0, 0; water-willow 3, 0, 2, 0; sassafras 100, 0, 0, 0; white pine 0, 100, 0, 0. Changes from 1991 include the following increases in the numbers of shrub stems/ha: sugar maple (from 6300 in 1991 to 52,600 in 1994); wild red raspberry (200 to 3700); red oak (0, 2900); and red maple (1000, 2100). Changes of 5% or more between 1991 and 1994 in the mean estimated cover for ground layer species, based on 10, 1x1 111 quadrats, include a 16% reduction in the amount of Kentucky bluegrass and a 7% increase in the amount of milkweed."
